GenderSelect,Country,Age,CurrentJobTitleSelect,LanguageRecommendationSelect,FormalEducation,MLSkillsSelect,EmployerIndustry,TimeGatheringData,TimeModelBuilding,TimeProduction,TimeVisualizing,TimeFindingInsights,TimeOtherSelect,JobSatisfaction,CompensationUSD
Female,Ireland,40.0,Data Scientist,Python,Bachelor's degree,Natural Language Processing,Manufacturing,70.0,10.0,5.0,10.0,5.0,0.0,7,47833.04
Male,France,25.0,Data Scientist,Scala,Master's degree,"Computer Vision,Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Other,60.0,10.0,20.0,5.0,5.0,0.0,7,53812.170000000006
Male,Spain,35.0,Researcher,C/C++/C#,Doctoral degree,Other (please specify; separate by semi-colon),Government,5.0,80.0,5.0,5.0,5.0,0.0,7,47833.04
Male,Russia,31.0,Data Analyst,Python,Master's degree,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series,Other (please specify; separate by semi-colon)",Financial,20.0,20.0,20.0,20.0,20.0,0.0,4,1100.0
Male,Hungary,30.0,Data Analyst,R,Master's degree,Supervised Machine Learning (Tabular Data),Telecommunications,50.0,5.0,5.0,20.0,20.0,0.0,6,14960.640000000001
Male,Norway,25.0,Data Analyst,Python,Master's degree,"Supervised Machine Learning (Tabular Data),Unsupervised Learning",Military/Security,60.0,10.0,0.0,10.0,20.0,0.0,5,79051.24
Male,United Kingdom,35.0,Software Developer/Software Engineer,SQL,Bachelor's degree,Supervised Machine Learning (Tabular Data),Insurance,20.0,50.0,5.0,10.0,15.0,0.0,5,66209.4
Male,United States,24.0,Software Developer/Software Engineer,R,Bachelor's degree,,Other,60.0,5.0,20.0,10.0,5.0,0.0,6,75000.0
Male,Russia,27.0,Software Developer/Software Engineer,Python,Professional degree,Other (please specify; separate by semi-colon),Technology,10.0,30.0,30.0,10.0,20.0,0.0,3,31671.640000000003
Male,United Kingdom,24.0,Data Scientist,R,Master's degree,"Supervised Machine Learning (Tabular Data),Survival Analysis,Unsupervised Learning",Internet-based,40.0,35.0,5.0,15.0,5.0,0.0,9,66209.4
Male,India,32.0,Data Scientist,R,Bachelor's degree,"Adversarial Learning,Natural Language Processing,Time Series",CRM/Marketing,40.0,10.0,10.0,20.0,20.0,0.0,6,18743.999999999996
Male,France,51.0,Data Scientist,Python,Doctoral degree,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data)",Financial,45.0,25.0,20.0,10.0,0.0,0.0,7,75337.038
Male,Canada,49.0,Programmer,Python,Master's degree,Recommendation Engines,Technology,20.0,10.0,70.0,0.0,0.0,0.0,9,142498.02399999998
Male,Belgium,32.0,Scientist/Researcher,Python,Master's degree,"Supervised Machine Learning (Tabular Data),Time Series",Academic,20.0,20.0,10.0,20.0,30.0,0.0,7,9566.608
Male,Russia,22.0,Predictive Modeler,Python,Bachelor's degree,"Recommendation Engines,Supervised Machine Learning (Tabular Data)",Other,50.0,20.0,5.0,5.0,20.0,0.0,9,522.0600000000001
Male,India,27.0,Business Analyst,Python,Bachelor's degree,Other (please specify; separate by semi-colon),Internet-based,20.0,0.0,0.0,40.0,40.0,0.0,4,17963.0
Male,Spain,27.0,Data Scientist,,Master's degree,Computer Vision,Technology,25.0,20.0,10.0,25.0,20.0,0.0,5,41853.91
Male,Netherlands,48.0,Data Scientist,Python,Master's degree,"Computer Vision,Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series",Mix of fields,50.0,20.0,10.0,10.0,10.0,0.0,8,101645.21
Male,Canada,26.0,Data Scientist,Python,Bachelor's degree,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Technology,40.0,5.0,5.0,30.0,20.0,0.0,7,160000.0
Male,Denmark,38.0,Scientist/Researcher,R,Doctoral degree,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Unsupervised Learning",Other,50.0,20.0,0.0,10.0,20.0,0.0,8,95666.08
Male,Germany,44.0,Software Developer/Software Engineer,Python,I did not complete any formal education past high school,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data)",Financial,90.0,3.0,2.0,4.0,1.0,0.0,2,179373.9
Male,India,26.0,Software Developer/Software Engineer,Python,Bachelor's degree,"Supervised Machine Learning (Tabular Data),Time Series",Technology,10.0,5.0,5.0,10.0,20.0,50.0,7,11246.4
Female,India,28.0,Researcher,Python,Master's degree,"Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Mix of fields,40.0,20.0,20.0,10.0,10.0,0.0,7,15619.999999999998
Male,Singapore,30.0,Software Developer/Software Engineer,Python,Bachelor's degree,"Supervised Machine Learning (Tabular Data),Time Series",Government,40.0,10.0,30.0,10.0,10.0,0.0,7,58144.718700000005
Male,India,55.0,Programmer,Other,I did not complete any formal education past high school,Other (please specify; separate by semi-colon),Technology,0.0,20.0,10.0,20.0,50.0,0.0,10,0.0
Male,India,22.0,Software Developer/Software Engineer,R,Bachelor's degree,"Computer Vision,Natural Language Processing,Recommendation Engines,Supervised Machine Learning (Tabular Data),Time Series",Financial,30.0,20.0,20.0,10.0,20.0,0.0,7,4842.2
Male,Other,29.0,Researcher,Python,Master's degree,Other (please specify; separate by semi-colon),Academic,30.0,70.0,0.0,0.0,0.0,0.0,6,50224.692
Male,Netherlands,34.0,Software Developer/Software Engineer,Python,Master's degree,"Natural Language Processing,Recommendation Engines,Time Series",Technology,0.0,0.0,100.0,0.0,0.0,0.0,7,114799.296
Male,Hungary,38.0,Data Analyst,R,Master's degree,"Outlier detection (e.g. Fraud detection),Recommendation Engines,Unsupervised Learning",Mix of fields,50.0,0.0,0.0,30.0,20.0,0.0,9,19480.0
Male,India,26.0,Software Developer/Software Engineer,Python,Bachelor's degree,Supervised Machine Learning (Tabular Data),Technology,30.0,30.0,20.0,10.0,10.0,0.0,4,18743.999999999996
Male,United States,27.0,Software Developer/Software Engineer,Python,Bachelor's degree,"Supervised Machine Learning (Tabular Data),Unsupervised Learning",Other,10.0,5.0,0.0,5.0,0.0,80.0,3,88500.0
Male,Pakistan,27.0,Software Developer/Software Engineer,Python,Master's degree,"Computer Vision,Supervised Machine Learning (Tabular Data)",Technology,20.0,60.0,5.0,10.0,5.0,0.0,4,15000.0
Male,India,28.0,Data Analyst,Python,Bachelor's degree,"Adversarial Learning,Computer Vision,Machine Translation,Recommendation Engines,Reinforcement learning",Mix of fields,30.0,25.0,40.0,5.0,0.0,0.0,1,4685.999999999999
Male,India,29.0,Other,Python,Bachelor's degree,Supervised Machine Learning (Tabular Data),Internet-based,35.0,10.0,2.0,13.0,40.0,0.0,6,62479.99999999999
Male,Norway,37.0,Data Scientist,Python,Master's degree,"Supervised Machine Learning (Tabular Data),Time Series",Financial,20.0,55.0,0.0,5.0,20.0,0.0,8,114751.8
Male,France,30.0,Machine Learning Engineer,Matlab,Doctoral degree,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Financial,50.0,10.0,20.0,5.0,15.0,0.0,9,81316.168
Male,Other,27.0,Statistician,R,Master's degree,"Supervised Machine Learning (Tabular Data),Time Series",Other,40.0,20.0,0.0,20.0,20.0,0.0,5,11120.0
Male,Iran,21.0,Scientist/Researcher,Python,Bachelor's degree,Other (please specify; separate by semi-colon),Internet-based,5.0,80.0,5.0,9.0,1.0,0.0,8,359.99999999999994
Male,Russia,29.0,Other,R,Master's degree,"Adversarial Learning,Computer Vision,Recommendation Engines,Supervised Machine Learning (Tabular Data)",Telecommunications,10.0,50.0,5.0,10.0,15.0,10.0,8,52000.0
Female,South Africa,25.0,Researcher,Python,Bachelor's degree,"Machine Translation,Outlier detection (e.g. Fraud detection),Time Series",Financial,40.0,30.0,0.0,20.0,10.0,0.0,8,36344.944
Female,Belarus,22.0,Data Scientist,Python,Master's degree,"Outlier detection (e.g. Fraud detection),Unsupervised Learning",Internet-based,70.0,10.0,10.0,5.0,5.0,0.0,8,10800.0
Male,Other,27.0,Data Scientist,R,Bachelor's degree,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data)",Financial,50.0,15.0,10.0,10.0,15.0,0.0,8,62182.952000000005
Male,Czech Republic,25.0,Data Analyst,SQL,Master's degree,"Natural Language Processing,Survival Analysis",CRM/Marketing,70.0,10.0,5.0,5.0,10.0,0.0,10,21993.6
Male,Finland,38.0,Data Scientist,Python,Master's degree,"Computer Vision,Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning",Financial,30.0,20.0,20.0,20.0,10.0,0.0,7,95666.08
Male,France,35.0,Data Scientist,Python,Master's degree,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Unsupervised Learning",Technology,25.0,25.0,25.0,0.0,25.0,0.0,3,59791.3
Male,China,33.0,Machine Learning Engineer,Python,Master's degree,"Computer Vision,Supervised Machine Learning (Tabular Data)",Internet-based,40.0,30.0,10.0,10.0,10.0,0.0,6,153000.0
Male,Nigeria,28.0,Data Analyst,Python,Master's degree,Supervised Machine Learning (Tabular Data),Non-profit,30.0,0.0,5.0,60.0,5.0,0.0,0,278.8
Male,Denmark,34.0,Data Scientist,Python,Doctoral degree,Supervised Machine Learning (Tabular Data),Financial,70.0,5.0,5.0,10.0,10.0,0.0,10,96437.99999999999
Female,Italy,27.0,Data Analyst,R,Master's degree,"Survival Analysis,Time Series,Unsupervised Learning",Financial,40.0,30.0,0.0,20.0,10.0,0.0,6,40658.084
Male,Ireland,32.0,Data Scientist,R,Master's degree,"Computer Vision,Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Internet-based,60.0,4.0,1.0,15.0,20.0,0.0,7,131540.86000000002
Male,Ukraine,23.0,Data Analyst,R,Bachelor's degree,"Supervised Machine Learning (Tabular Data),Time Series",Retail,20.0,15.0,20.0,20.0,25.0,0.0,6,777.2869000000001
Male,United Kingdom,32.0,Data Scientist,Python,Doctoral degree,"Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Internet-based,20.0,20.0,10.0,10.0,20.0,20.0,7,86072.22
Male,France,30.0,Data Scientist,Python,Master's degree,Supervised Machine Learning (Tabular Data),Manufacturing,50.0,10.0,10.0,20.0,10.0,0.0,6,59791.3
Male,Sweden,50.0,Scientist/Researcher,Python,Doctoral degree,"Computer Vision,Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning",Academic,40.0,40.0,5.0,5.0,10.0,0.0,9,87642.8
Male,Japan,59.0,Data Scientist,Python,Doctoral degree,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Mix of fields,35.0,20.0,5.0,20.0,20.0,0.0,8,54648.0
Male,India,24.0,Data Scientist,R,Master's degree,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series",Financial,30.0,30.0,0.0,20.0,20.0,0.0,6,11714.999999999998
Male,Germany,32.0,Scientist/Researcher,R,Doctoral degree,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series,Other (please specify; separate by semi-colon)",Academic,20.0,40.0,20.0,10.0,10.0,0.0,10,17937.39
Male,United States,32.0,Data Scientist,Python,Doctoral degree,"Supervised Machine Learning (Tabular Data),Survival Analysis",Other,5.0,15.0,5.0,25.0,50.0,0.0,9,155000.0
Male,Other,23.0,Software Developer/Software Engineer,Python,Some college/university study without earning a bachelor's degree,,Technology,50.0,30.0,1.0,14.0,5.0,0.0,4,5739.964800000001
Male,Netherlands,30.0,Data Scientist,Python,Doctoral degree,"Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning",Mix of fields,30.0,20.0,10.0,20.0,20.0,0.0,7,77728.69
Male,France,27.0,Researcher,,Doctoral degree,"Computer Vision,Time Series,Unsupervised Learning",Academic,10.0,50.0,10.0,20.0,10.0,0.0,7,28699.824
Male,Other,29.0,Data Analyst,Matlab,Master's degree,Supervised Machine Learning (Tabular Data),Non-profit,25.0,25.0,10.0,15.0,25.0,0.0,6,16605.6
Male,Poland,30.0,Data Scientist,R,Master's degree,"Supervised Machine Learning (Tabular Data),Survival Analysis,Unsupervised Learning",Internet-based,70.0,15.0,5.0,10.0,0.0,0.0,7,23612.736
Male,South Africa,31.0,Scientist/Researcher,Python,Doctoral degree,"Computer Vision,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Mix of fields,10.0,20.0,0.0,15.0,15.0,40.0,4,42351.1
Male,United Kingdom,38.0,Scientist/Researcher,Python,Doctoral degree,"Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning",Academic,30.0,20.0,10.0,20.0,20.0,0.0,2,70181.96399999999
Male,India,26.0,Machine Learning Engineer,Python,Bachelor's degree,"Computer Vision,Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Unsupervised Learning",Technology,10.0,60.0,10.0,10.0,10.0,0.0,9,21867.999999999996
Male,Belgium,35.0,Computer Scientist,Matlab,Master's degree,Unsupervised Learning,Non-profit,80.0,0.0,0.0,20.0,0.0,0.0,3,57399.648
Male,India,27.0,Engineer,Python,Master's degree,Computer Vision,Military/Security,30.0,30.0,0.0,30.0,10.0,0.0,5,12495.999999999998
Female,Italy,25.0,Data Scientist,Python,Master's degree,"Supervised Machine Learning (Tabular Data),Unsupervised Learning",Academic,0.0,0.0,0.0,0.0,80.0,0.0,10,1195.826
Male,Germany,43.0,Other,Python,Doctoral degree,"Supervised Machine Learning (Tabular Data),Time Series",Financial,50.0,15.0,15.0,10.0,10.0,0.0,7,203290.42
Male,Singapore,25.0,Data Scientist,Python,Master's degree,"Natural Language Processing,Recommendation Engines,Supervised Machine Learning (Tabular Data)",Technology,20.0,10.0,50.0,20.0,0.0,0.0,6,48268.285
Male,Greece,45.0,Other,Java,Doctoral degree,"Reinforcement learning,Supervised Machine Learning (Tabular Data)",Financial,50.0,5.0,5.0,5.0,10.0,25.0,3,109418.079
Male,Singapore,33.0,Computer Scientist,C/C++/C#,Doctoral degree,"Computer Vision,Supervised Machine Learning (Tabular Data)",Academic,30.0,20.0,40.0,5.0,5.0,0.0,7,59407.12
Male,Spain,29.0,Data Scientist,Matlab,Doctoral degree,Other (please specify; separate by semi-colon),Other,15.0,55.0,10.0,10.0,10.0,0.0,7,29895.65
Male,Russia,24.0,Data Scientist,Python,Master's degree,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Time Series",Other,20.0,25.0,15.0,15.0,25.0,0.0,7,31323.600000000002
Male,Other,33.0,Scientist/Researcher,Python,Doctoral degree,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series",Insurance,5.0,15.0,0.0,25.0,55.0,0.0,6,45441.388
Male,Denmark,30.0,Business Analyst,R,Master's degree,Time Series,Telecommunications,50.0,20.0,0.0,10.0,20.0,0.0,6,72328.5
Male,Italy,26.0,Other,R,Doctoral degree,"Outlier detection (e.g. Fraud detection),Time Series",Academic,0.0,,0.0,0.0,0.0,100.0,2,14349.912
Female,Other,29.0,Scientist/Researcher,Python,Master's degree,"Supervised Machine Learning (Tabular Data),Unsupervised Learning",Academic,30.0,15.0,5.0,25.0,25.0,0.0,7,41255.997
Male,Switzerland,25.0,Scientist/Researcher,Python,Bachelor's degree,Supervised Machine Learning (Tabular Data),Academic,50.0,20.0,2.0,13.0,15.0,0.0,9,0.0
Male,Other,28.0,Software Developer/Software Engineer,Python,Master's degree,Computer Vision,Internet-based,10.0,40.0,0.0,20.0,30.0,0.0,5,16847.136
Male,France,39.0,Software Developer/Software Engineer,Python,Professional degree,"Adversarial Learning,Computer Vision,Machine Translation,Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series",Mix of fields,70.0,0.0,20.0,10.0,0.0,0.0,5,65770.43000000001
Male,Czech Republic,25.0,Data Scientist,Python,Master's degree,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Unsupervised Learning",Telecommunications,60.0,5.0,20.0,5.0,10.0,0.0,8,13196.16
Female,Israel,31.0,Data Scientist,Python,Doctoral degree,"Supervised Machine Learning (Tabular Data),Survival Analysis",Academic,50.0,15.0,0.0,20.0,15.0,0.0,9,40000.0
Male,Italy,26.0,Engineer,Python,Master's degree,Supervised Machine Learning (Tabular Data),Technology,15.0,35.0,25.0,10.0,15.0,0.0,7,14349.912
Female,Russia,21.0,Data Scientist,Python,I did not complete any formal education past high school,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data)",Mix of fields,10.0,50.0,10.0,20.0,10.0,0.0,8,9397.08
Male,Germany,33.0,Data Scientist,R,Doctoral degree,"Outlier detection (e.g. Fraud detection),Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning",Retail,70.0,10.0,0.0,10.0,10.0,0.0,7,71749.56
Male,Other,34.0,Data Scientist,Python,Some college/university study without earning a bachelor's degree,"Adversarial Learning,Computer Vision,Machine Translation,Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Reinforcement learning,Speech Recognition,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning,Other (please specify; separate by semi-colon)",Technology,25.0,25.0,15.0,10.0,25.0,0.0,9,522.88
Male,Germany,33.0,Researcher,Python,Doctoral degree,Computer Vision,Academic,50.0,20.0,0.0,20.0,10.0,0.0,6,33483.128000000004
Male,Other,27.0,Data Scientist,Python,Doctoral degree,"Computer Vision,Outlier detection (e.g. Fraud detection)",Internet-based,30.0,35.0,10.0,10.0,15.0,0.0,8,70786.56
Male,Sweden,42.0,Software Developer/Software Engineer,Python,Master's degree,"Supervised Machine Learning (Tabular Data),Time Series",Technology,30.0,20.0,20.0,20.0,10.0,0.0,9,62351.592000000004
Male,India,37.0,Business Analyst,SQL,Bachelor's degree,Other (please specify; separate by semi-colon),Other,40.0,10.0,0.0,20.0,30.0,0.0,0,25373.127999999997
